id,relacionados,name,description,precio,imagen,categorias,linkPago,subcategorias,oferta,colores
mdt-40944,,MOSHI CUELLO,"Cuello con capucha, térmico. Protege contra el viento, ideal para usar en bajas temperaturas. Realizado en micropolar calce al cuerpo",790,https://pol21.martinaditrento.com/images/products/md/125159_39_1.jpg https://pol21.martinaditrento.com/images/products/md/125159_2_1.jpg https://pol21.martinaditrento.com/images/products/md/125159_2_2.jpg https://pol21.martinaditrento.com/images/products/md/125159_2_3.jpg https://pol21.martinaditrento.com/images/products/md/125159_2_4.jpg https://pol21.martinaditrento.com/images/products/md/125159_9_1.jpg,MUJER,,ACCESORIOS,,"[{""id"":39,""hex"":""#0E1944"",""name"":""AZUL MARINO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125159_39_1.jpg""]},{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125159_2_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/125159_2_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/125159_2_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/125159_2_4.jpg""]},{""id"":9,""hex"":""#EF1635"",""name"":""ROJO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125159_9_1.jpg""]}]"
mdt-40941,,LOLA CARTERA,"Cartera estilo marinera con ojalillos metálicos. Manija doble, en cadena de 110cm y manija de mano. Interior bondeado a lunares. Realizada en cuero sintetico calce clásico",1.900,https://pol21.martinaditrento.com/images/products/md/125156_1_1.jpg,MUJER,,ACCESORIOS,,"[{""id"":1,""hex"":""#FFFFFF"",""name"":""BLANCO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125156_1_1.jpg""]}]"
mdt-40940,,BIMBA CARTERA,Cartera con original diseño. Correa regulable de 110cm y manija para llevar de mano. Broche cerramiento. Realizado en cuero croco sintetico medida: 19cm x 17cm x 10cm. Realizada en cuero sintetico calce clásico,1.800,https://pol21.martinaditrento.com/images/products/md/125155_2_1.jpg,MUJER,,ACCESORIOS,,"[{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125155_2_1.jpg""]}]"
mdt-40922,,FILIPINAS CHALECO,Chaleco reversible con bolsillos amplios y ruedo semi redondeado. Una prenda única para todo tu invierno. Realizado en microfibra que repele el agua y piel a contra color. Realizado en microfibra y corderito calce clásico,3.380,https://pol21.martinaditrento.com/images/products/md/125154_293_1.jpg https://pol21.martinaditrento.com/images/products/md/125154_293_2.jpg,MUJER,,BUZOS,true,"[{""id"":293,""hex"":""#000000"",""name"":""NEGRO-VERDE"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125154_293_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/125154_293_2.jpg""]}]"
mdt-40920,mdt-40827 mdt-40807 mdt-40690 mdt-40345 mdt-40246 mdt-40103 mdt-40095 mdt-40085,MAJA REMERA,"Remera escote redondo, con detalle en hombro y manga con aplique de cinta hilera al tono y tachas. Realizada en viscosa elastizada calce clásico",870,https://pol21.martinaditrento.com/images/products/md/125152_2_1.jpg https://pol21.martinaditrento.com/images/products/md/125152_2_2.jpg https://pol21.martinaditrento.com/images/products/md/125152_2_3.jpg https://pol21.martinaditrento.com/images/products/md/125152_9_1.jpg https://pol21.martinaditrento.com/images/products/md/125152_9_2.jpg https://pol21.martinaditrento.com/images/products/md/125152_9_3.jpg https://pol21.martinaditrento.com/images/products/md/125152_9_4.jpg https://pol21.martinaditrento.com/images/products/md/125152_9_5.jpg,MUJER,,REMERAS,true,"[{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125152_2_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/125152_2_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/125152_2_3.jpg""]},{""id"":9,""hex"":""#EF1635"",""name"":""ROJO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125152_9_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/125152_9_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/125152_9_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/125152_9_4.jpg"",""https://pol21.martinaditrento.com/images/products/md/125152_9_5.jpg""]}]"
mdt-40919,mdt-41156 mdt-40687,STELLA REMERA,"Remera con detalle en escote en v, manga corta, con ruedo irregular y tajo laterales. Un básico que vas a amar! realizada en viscosa elastizada calce clásico",450,https://pol21.martinaditrento.com/images/products/md/125151_70_1.jpg https://pol21.martinaditrento.com/images/products/md/125151_531_1.jpg,MUJER,,REMERAS,true,"[{""id"":1462,""hex"":""#FF92FA"",""name"":""ROSA FUERTE"",""images"":[]},{""id"":70,""hex"":""#00C1EA"",""name"":""TURQUESA"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125151_70_1.jpg""]},{""id"":531,""hex"":""#A39488"",""name"":""VISON"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125151_531_1.jpg""]}]"
mdt-40918,mdt-40800 mdt-40617 mdt-40149,AGNE REMERA,"Remera holgada de escote redondo, con manga entera y recorte. Realizada en viscosa elastizada calce clásico",735,https://pol21.martinaditrento.com/images/products/md/125150_17_1.jpg https://pol21.martinaditrento.com/images/products/md/125150_17_2.jpg https://pol21.martinaditrento.com/images/products/md/125150_17_3.jpg https://pol21.martinaditrento.com/images/products/md/125150_17_4.jpg https://pol21.martinaditrento.com/images/products/md/125150_2_1.jpg https://pol21.martinaditrento.com/images/products/md/125150_2_2.jpg https://pol21.martinaditrento.com/images/products/md/125150_2_3.jpg https://pol21.martinaditrento.com/images/products/md/125150_2_4.jpg https://pol21.martinaditrento.com/images/products/md/125150_19_1.jpg https://pol21.martinaditrento.com/images/products/md/125150_19_2.jpg https://pol21.martinaditrento.com/images/products/md/125150_19_3.jpg https://pol21.martinaditrento.com/images/products/md/125150_19_4.jpg,MUJER,,REMERAS,true,"[{""id"":17,""hex"":""#FF6800"",""name"":""NARANJA"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125150_17_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/125150_17_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/125150_17_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/125150_17_4.jpg""]},{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125150_2_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/125150_2_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/125150_2_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/125150_2_4.jpg""]},{""id"":19,""hex"":""#4F44A2"",""name"":""VIOLETA"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125150_19_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/125150_19_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/125150_19_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/125150_19_4.jpg""]}]"
mdt-40917,mdt-41200 mdt-40821 mdt-40674 mdt-39989,ROMAGNA PANTALON,"Pantalón tiro medio alto con cintura elastizada y recortes laterales a contra tono. Bolsillos sobre delantero, pierna recta. Un ítem que podes combinar con la campera turmalina. Realizado en sastrero calce clásico",2.250,https://pol21.martinaditrento.com/images/products/md/125149_411_1.jpg https://pol21.martinaditrento.com/images/products/md/125149_411_2.jpg https://pol21.martinaditrento.com/images/products/md/125149_411_3.jpg https://pol21.martinaditrento.com/images/products/md/125149_411_9.jpg,MUJER,,PANTALONES Y BABUCHAS,,"[{""id"":411,""hex"":""#D9C4B2"",""name"":""BEIGE-BLANCO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125149_411_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/125149_411_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/125149_411_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/125149_411_9.jpg""]}]"
mdt-40916,,BRUNILDA CALZA,Calza básica con cintura ancha y detalle de bolsillo invisible sobre cintura espalda. Realizada en microfibra elastizada calce al cuerpo,920,https://pol21.martinaditrento.com/images/products/md/125148_332_1.jpg https://pol21.martinaditrento.com/images/products/md/125148_332_2.jpg https://pol21.martinaditrento.com/images/products/md/125148_332_3.jpg https://pol21.martinaditrento.com/images/products/md/125148_332_4.jpg https://pol21.martinaditrento.com/images/products/md/125148_332_5.jpg,MUJER,,CALZAS,true,"[{""id"":332,""hex"":""#FFFFFF"",""name"":""ESTAMPADO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125148_332_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/125148_332_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/125148_332_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/125148_332_4.jpg"",""https://pol21.martinaditrento.com/images/products/md/125148_332_5.jpg""]}]"
mdt-40915,mdt-41034 mdt-41022 mdt-40844 mdt-40835 mdt-40807 mdt-40707 mdt-40620 mdt-40062,MELITA REMERA,"Remera escote redondo, con manga entera y detalle de ruedo irregular.realizada en microfibra liviana hilado fantasía. Realizada en microfibra liviana calce clasico evase",550,https://pol21.martinaditrento.com/images/products/md/125147_22_1.jpg https://pol21.martinaditrento.com/images/products/md/125147_22_2.jpg https://pol21.martinaditrento.com/images/products/md/125147_22_3.jpg,MUJER,,REMERAS,true,"[{""id"":22,""hex"":""#FF0080"",""name"":""FUCSIA"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125147_22_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/125147_22_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/125147_22_3.jpg""]}]"
mdt-40913,,DULCE BUZO,Buzo liviano con cuello alto y capucha forrada. Cintura y puños en ribb complemento anchos. Realizado en ribb calce clásico,1.000,https://pol21.martinaditrento.com/images/products/md/125145_32_1.jpg https://pol21.martinaditrento.com/images/products/md/125145_32_2.jpg,MUJER,,BUZOS,,"[{""id"":32,""hex"":""#D2CECF"",""name"":""GRIS MELANGE"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125145_32_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/125145_32_2.jpg""]}]"
mdt-40912,,CARMEN SACO,"Saco con capucha y abotonadura en delantero, detalles de bolsillos invisibles en laterales, y ruedo con desnivel. Un modelo indispensable para lograr outfits modernos. Realizado en micropolar calce clásico",2.500,https://pol21.martinaditrento.com/images/products/md/125144_2_1.jpg https://pol21.martinaditrento.com/images/products/md/125144_2_2.jpg,MUJER,,TAPADOS Y SACOS,,"[{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125144_2_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/125144_2_2.jpg""]}]"
mdt-40911,mdt-40811 mdt-40668 mdt-40011 mdt-39997 mdt-39989,BARBARA PANTALON,"Pantalón tiro medio con cintura elastizada, bolsillos delanteros y detalle de cinta tejida en laterales. Pierna recta. Una prenda super canchera para toda la temporada. Realizado en denim de punto elastizado calce clásico",1.150,https://pol21.martinaditrento.com/images/products/md/125143_1345_1.jpg https://pol21.martinaditrento.com/images/products/md/125143_1345_2.jpg https://pol21.martinaditrento.com/images/products/md/125143_1345_3.jpg https://pol21.martinaditrento.com/images/products/md/125143_1345_4.jpg,MUJER,,PANTALONES Y BABUCHAS,,"[{""id"":1345,""hex"":""#5E7288"",""name"":""DENIM"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125143_1345_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/125143_1345_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/125143_1345_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/125143_1345_4.jpg""]}]"
mdt-40910,,YESENIA BUZO,"Buzo holgado, escote redondo, con original diseño y detalles a contra color realizado en rustico algodon calce clásico",1.450,https://pol21.martinaditrento.com/images/products/md/125142_1398_1.jpg https://pol21.martinaditrento.com/images/products/md/125142_1398_2.jpg https://pol21.martinaditrento.com/images/products/md/125142_1398_3.jpg,MUJER,,BUZOS,,"[{""id"":1398,""hex"":""#FFFFFF"",""name"":""ANIMAL PRINT"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125142_1398_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/125142_1398_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/125142_1398_3.jpg""]}]"
mdt-40908,,ROXANA CALZA,"Calza fuso, tiro medio con cintura elastizada y detalle de elástico en ruedo. Una prenda que podes combinar con el marion top. Realizada en algodón elastizado calce al cuerpo",990,https://pol21.martinaditrento.com/images/products/md/125140_2_1.jpg https://pol21.martinaditrento.com/images/products/md/125140_2_2.jpg https://pol21.martinaditrento.com/images/products/md/125140_2_3.jpg https://pol21.martinaditrento.com/images/products/md/125140_2_4.jpg https://pol21.martinaditrento.com/images/products/md/125140_2_5.jpg,MUJER,,CALZAS,true,"[{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125140_2_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/125140_2_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/125140_2_3.jpg"",""https://pol21.martinaditrento.com/images/products/md/125140_2_4.jpg"",""https://pol21.martinaditrento.com/images/products/md/125140_2_5.jpg""]}]"
mdt-40907,,MARION TOP,Top deportivo con sustracción en delantero y elástico fantasía en cintura. Lo podes combinar con la calza roxana. Realizado en algodon elastizado calce al cuerpo,555,https://pol21.martinaditrento.com/images/products/md/125139_2_1.jpg https://pol21.martinaditrento.com/images/products/md/125139_2_2.jpg https://pol21.martinaditrento.com/images/products/md/125139_2_3.jpg,MUJER,,TOPS Y BANDEAUX,true,"[{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125139_2_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/125139_2_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/125139_2_3.jpg""]}]"
mdt-40904,,MIKE CAMPERA,"Campera con capucha, acceso con cierre delantero y bolsillos tipo canguro al frente. Realizada en frisa calce clásico",2.875,https://pol21.martinaditrento.com/images/products/md/125136_74_1.jpg https://pol21.martinaditrento.com/images/products/md/125136_74_2.jpg https://pol21.martinaditrento.com/images/products/md/125136_74_3.jpg https://pol21.martinaditrento.com/images/products/md/125136_1118_1.jpg,HOMBRE,,CAMPERAS,,"[{""id"":74,""hex"":""#472007"",""name"":""CHOCOLATE"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125136_74_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/125136_74_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/125136_74_3.jpg""]},{""id"":1118,""hex"":""#5C5C5C"",""name"":""GRIS OSCURO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125136_1118_1.jpg""]}]"
mdt-40903,,SOPRANA BUZO,"Buzo tipo polo estampado rayado, manga caída y botones. Pequeños tajos en los laterales. Realizado en frisa calce clásico",1.560,https://pol21.martinaditrento.com/images/products/md/125135_1222_1.jpg,MUJER,,BUZOS,true,"[{""id"":1440,""hex"":""#000000"",""name"":""RAYADO BLANCO- NEGRO"",""images"":[]}]"
mdt-40901,mdt-40833 mdt-40085,LOTTIA REMERA,Remera escote redondo con detalle de recortes al corte y con bordador al tono. Ruedo irregular mas largo en espalda con forma redondeada. Realizada en jersey flame algodon calce clásico,1.100,https://pol21.martinaditrento.com/images/products/md/125133_1269_1.jpg https://pol21.martinaditrento.com/images/products/md/125133_919_1.jpg https://pol21.martinaditrento.com/images/products/md/125133_8_1.jpg,MUJER,,REMERAS,,"[{""id"":1269,""hex"":""#F03198"",""name"":""MAGENTA"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125133_1269_1.jpg""]},{""id"":919,""hex"":""#F4F3F1"",""name"":""TIZA"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125133_919_1.jpg""]},{""id"":8,""hex"":""#00A23A"",""name"":""VERDE"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125133_8_1.jpg""]}]"
mdt-40900,,MALU CALZA,"Calza tiro medio alto, de cintura ancha con detalles de bordador a tono. Pierna de corte flare. Realizada en microfibra calce al cuerpo",890,https://pol21.martinaditrento.com/images/products/md/125132_2_1.jpg https://pol21.martinaditrento.com/images/products/md/125132_2_2.jpg https://pol21.martinaditrento.com/images/products/md/125132_2_3.jpg,MUJER,,CALZAS,,"[{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125132_2_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/125132_2_2.jpg"",""https://pol21.martinaditrento.com/images/products/md/125132_2_3.jpg""]}]"
mdt-40899,,RAMIRO BABUCHA,"Babucha tiro medio, de cintura elastizada. Un clásico que se adapta a cualquier ocasión. Realizada en jersey algodon calce clásico",1.200,https://pol21.martinaditrento.com/images/products/md/125131_2_1.jpg https://pol21.martinaditrento.com/images/products/md/125131_2_2.jpg,HOMBRE,,PANTALONES Y BABUCHAS,,"[{""id"":2,""hex"":""#000000"",""name"":""NEGRO"",""images"":[""https://pol21.martinaditrento.com/images/products/md/125131_2_1.jpg"",""https://pol21.martinaditrento.com/images/products/md/125131_2_2.jpg""]}]"
